numbers,app_name,size_bytes,price,all_ratings,current_ver__ratings,avg_user_rating,current_user_rating,latest_version,age_rating,genre,num_devices_sup,num_screenshot,num_languages
3144,The Survival Games 2 : Mini Game With Worldwide Multiplayer,248512512,0.99,514,84,3.5,4,1.6,12+,Games,43,5,1
3145,YeahKeys - Customize your keyboard,20318208,2.99,255,12,2,1.5,3.7,12+,Utilities,37,1,1
3146,Pulling USA,173531136,1.99,208,79,4,4,1.13,4+,Games,40,5,1
3147,WonderCat Adventures,74878976,2.99,93,53,4,4,1.2,4+,Games,38,5,0
3148,Christmas Sweeper 2,74791936,0,1200,32,4.5,4.5,1.8.8,4+,Games,38,4,1
3149,Pic-it Collage - Photo Collage Maker and Editor,36184064,0,415,72,4.5,4.5,2.21,4+,Photo & Video,38,0,26
3150,シンデレラブレイド2,2943549440,12.99,0,0,0,0,1.0.8,17+,Games,40,1,1
3151,Cloud Video Player Pro - Play Videos from Cloud,52418560,2.99,602,70,3.5,4,2.5,17+,Photo & Video,40,5,54
3152,Angry Birds POP! - Bubble Shooter,148629504,0,35711,249,4.5,4.5,3.9.0,4+,Games,37,5,12
3153,Survivors: the Quest®,102812672,0,24547,2262,4,4,1.6.401,9+,Games,37,5,11
3154,Ref Guide for Essential Oils,38311936,6.99,151,28,4,4.5,1.0.9,12+,Health & Fitness,37,1,1
3155,Big Win Football 2016,79904768,0,4035,401,4,4,1.2.2,12+,Games,40,5,1
3156,Heads Up! Kids,102524928,0.99,94,10,3.5,3.5,2.0.1,4+,Games,38,0,1
3157,Feed’em Burger,54180864,0,1865,31,4.5,4,2.2.1,4+,Games,37,5,1
3158,夢王国と眠れる100人の王子様,98822144,0,198,1,4.5,3,1.23.0,12+,Games,38,5,1
3159,Santa Calls You,50864128,0.99,9,9,2.5,2.5,1.0.1,4+,Entertainment,38,0,1
3160,Christmas Food Fever Cooking Maker Kids Games,72098816,0,6975,1013,4,4,1.1,4+,Games,40,5,1
3161,Douchebag Beach Club,33927168,0,213,152,4,4,1.0.3,12+,Games,43,3,16
3162,Mahjong Journey®,161162240,0,47949,4578,4.5,4.5,1.6.1600,4+,Games,37,5,11
3163,Pastel Keyboard Themes Extension - 100+ Cute Color,151986176,0.99,120,1,4,5,2.1.0,4+,Utilities,37,5,2
3164,HIGO-全球奢侈品牌和设计师品牌购买平台,30148608,0,9,0,4.5,0,7.0.0,4+,Shopping,37,0,2
3165,Crayola Color Alive,215654400,0,816,8,3,3.5,1.8.5,4+,Entertainment,38,1,1
3166,Defenders 2: Tower Defense battle of the frontiers,680251392,0,818,89,4,4,1.5.5,12+,Games,38,5,11
3167,Tubex - Videos and Music for YouTube,13450240,0,20943,1562,4,2.5,3,17+,Entertainment,37,4,20
3168,Agent A: A puzzle in disguise,239047680,2.99,1390,202,4.5,5,3.0.2,9+,Games,37,5,11
3169,Dirt Trackin,341243904,2.99,1049,9,4.5,4,4.0.02,4+,Games,38,1,1
3170,TurboTax Tax Return App - File 2016 income taxes,151153664,0,9635,0,4.5,0,3.6,4+,Finance,37,5,1
3171,Halo: Spartan Strike,802975744,2.99,1159,660,4,3.5,1.1,12+,Games,37,5,0
3172,Medly - Music Maker,138166272,0,933,121,4.5,4.5,3.4.2,4+,Music,37,5,11
3173,Seekers Notes: Hidden Mystery,137282560,0,46384,3041,4.5,4.5,1.16.0,4+,Games,38,5,7
3174,A Florist,1814528,0.99,0,0,0,0,1.3.3,4+,Lifestyle,38,2,2
3175,スタンバイ 仕事もバイトも暮らしにあった選び方,131605504,0,0,0,0,0,3.16.1,4+,Business,37,4,1
3176,The Snowman & The Snowdog Game,105910272,1.99,3,3,5,5,1.1,4+,Games,40,5,10
3177,暇なら話そう！誰でも話せて友達も作れる「KoeTomo」,77717504,0,0,0,0,0,3.4.3,17+,Social Networking,37,0,2
3178,Dragon Land,146343936,0,6079,357,4.5,4.5,3.2.3,4+,Games,37,5,12
3179,Color Pop Effects - Photo Editor & Picture Editing,78735360,0,45320,7896,4.5,4.5,5.3,4+,Photo & Video,37,3,1
3180,Galactic Nemesis,52578304,0.99,247,165,5,5,1.03,4+,Games,38,4,1
3181,Tap Titans,393954304,0,87898,8763,4.5,5,4.0.0,4+,Games,43,5,18
3182,Love You To Bits,370935808,3.99,2833,611,5,5,1.3.0,9+,Games,38,5,11
3183,Bike Unchained,545665024,0,629,193,4,4.5,1.15,4+,Games,37,5,1
3184,Santa Calls You Free,53106688,0,44,38,2.5,2.5,1.0.1,4+,Entertainment,38,0,1
3185,Five Nights at Freddy's 2,37310464,2.99,18107,18107,4.5,4.5,1,12+,Games,43,5,1
3186,Attack the Light - Steven Universe Light RPG,312962048,2.99,10132,2143,5,4.5,1.1.2,9+,Games,38,5,11
3187,WWE Immortals,2245948416,0,29918,1401,4.5,4.5,2.4,12+,Games,39,5,12
3188,Lock Screens - Free Wallpapers & Background Themes,54643712,0,4429,432,4.5,4.5,1.8,4+,Entertainment,37,5,13
3189,oh my giraffe,10219520,1.99,106,100,4.5,4.5,1.1.0,4+,Games,38,4,1
3190,Hidden Objects: Mystery Society: Solve Crime Cases,94069760,0,6624,12,4,4.5,3.14,12+,Games,40,5,1
3191,Sprinkle of Jesus,29444096,0,485,34,3.5,2,7.4.3,17+,Lifestyle,37,3,1
3192,Sneaky Sneaky,491360256,2.99,300,32,4.5,4,1.0.2,9+,Games,38,5,1
3193,Weather - Radar - Storm with Morecast App,185079808,0,78,0,3.5,0,3.8.2,4+,Weather,37,3,22
3194,Runtastic Butt Workout & Booty Trainer Plans,94068736,0,222,16,4.5,5,2.6.2,4+,Health & Fitness,37,5,14
3195,Paper Monsters Recut,395749376,0.99,36,4,4,4,1.2.9,4+,Games,37,5,1
3196,The Collider 2,420882432,1.99,10,10,2,2,1.0.0,4+,Games,37,5,1
3197,Dude Perfect 2,103986176,0,28361,681,4.5,4.5,1.6.1,4+,Games,40,5,6
3198,Twilight Struggle,267043840,9.99,166,11,3.5,3.5,1.1.1,12+,Games,24,5,1
3199,My Om Nom,211459072,4.99,2074,32,4.5,4.5,1.1.8,4+,Games,40,5,11
3200,Small Town Terrors: Galdor's Bluff HD - A Magical Hidden Object Mystery (Full),555175936,6.99,71,71,4.5,4.5,1.0.0,9+,Games,24,5,3
3201,Small Town Terrors: Galdor's Bluff - A Magical Hidden Object Mystery (Full),555134976,2.99,17,17,4,4,1.0.0,9+,Games,38,0,3
3202,Dictator: Revolt,147761152,0.99,3939,5,4,4,1.5.12,12+,Games,37,5,1
3203,作业通-中小学搜题搜作文必备神器,18336768,0,0,0,0,0,2.1.6,4+,Education,37,5,2
3204,Dictator: Outbreak,148776960,0,10871,37,4,4,1.5.12,12+,Games,37,5,1
3205,Paribus - Rebates When Prices Drop,92841984,0,768,32,3,1.5,2.9.0,4+,Finance,37,5,1
3206,SpongeBob Bubble Party,126418944,0.99,171,44,4.5,4,1.2,4+,Games,38,5,1
3207,舞妓ドリル,18669568,0,0,0,0,0,1.0.2,4+,Games,38,5,2
3208,Around The World in 80 Days - Hidden Object Games,97043456,1.99,513,28,4.5,4,3,4+,Games,38,5,11
3209,Toca Kitchen 2,112056320,2.99,1858,346,4.5,4.5,1.2.1,4+,Education,39,5,18
3210,Amazon Alexa,78435328,0,3018,141,2,1.5,2.0.2478,4+,Music,37,3,2
3211,Kaiser 64,34856960,0.99,1,1,5,5,1.1.3,9+,Games,38,4,2
3212,Santa Spy Cam! I Caught Santa!,21561344,0.99,52,52,1,1,2.2,4+,Games,43,0,1
3213,The Sandbox Evolution - Craft a 2D Pixel Universe,171243520,0,3220,35,4.5,4.5,1.3.0,4+,Games,37,5,3
3214,Aftercut : Background Eraser & Easy Photo Editor,99231744,1.99,91,23,4.5,4.5,3.29,4+,Photo & Video,37,5,13
3215,ペットとあそぼ！- 声を選んで写真がしゃべる、しりとりゲームおしゃべりペット！犬・猫好き癒し系アプリ,8593408,0.99,1,1,3,3,1.0.3,4+,Entertainment,38,2,1
3216,MobileData - Mobile data usage with Today Widget,17748992,0.99,0,0,0,0,1.2.5,4+,Utilities,37,4,2
3217,Snow Leopard Simulator,106881024,0.99,837,837,4.5,4.5,1,9+,Games,43,5,1
3218,Stray Dog Simulator,127668224,0.99,2781,2499,4,4,1.1,9+,Games,43,5,1
3219,Evel Knievel,320951296,0,313,34,4.5,4,1.0.10,4+,Games,38,5,1
3220,Sling TV: A La Carte TV. Watch Live Shows & Sports,100124672,0,5693,476,2.5,4,5.0.5,12+,Entertainment,37,5,1
3221,Hyena Simulator,156360704,0.99,327,327,4.5,4.5,1,9+,Games,40,5,1
3222,Clash of Kings - CoK,157344768,0,23910,7,4.5,3.5,2.44.0,9+,Games,38,5,20
3223,Peg + Cat's Tree Problem,554023936,2.99,14,0,2.5,0,2.1.1,4+,Education,24,5,1
3224,SNCF,122186752,0,7,0,1.5,0,7.22,4+,Travel,37,1,4
3225,Quick Hit Slots – Casino Slot Machines Games,186679296,0,7646,46,4,4,v2.2.21,17+,Games,38,5,1
3226,Fairytale Fiasco - Royal Rescue,101302272,0,168,2,3.5,4.5,1.4,4+,Games,38,5,11
3227,デジラアプリ - データ容量のやりくりに,16304128,0,0,0,0,0,29.10.18,12+,Utilities,40,5,2
3228,Pulse Secure,45465600,0,53,2,2,1,6.3.1,4+,Business,37,5,11
3229,萌店-朋友圈的美味生活,85620736,0,0,0,0,0,4.7.0,4+,Shopping,37,0,2
3230,YAZIO – Calorie Counter & Nutrition Tracker,75785216,0,115,0,4.5,0,4.2.0,4+,Health & Fitness,37,4,17
3231,"Virry Educational. Play, learn with real animals",131406848,0,50,0,3.5,0,2.9.1,4+,Education,37,5,1
3232,House of Terror VR,485908480,0,84,0,2.5,0,4.8,12+,Games,40,5,1
3233,Aerofly FS 2 Flight Simulator,2634030080,2.99,863,211,3.5,3.5,2.4.7,4+,Games,37,5,1
3234,Evoland,72448000,4.99,424,20,4,4.5,1.3.1,9+,Games,40,5,8
3235,Ball King,74174464,0,5834,131,4.5,4.5,2.0.6,9+,Games,38,5,8
3236,Game of Dice,187652096,0,3629,46,4.5,4.5,2.5,12+,Games,38,5,7
3237,好车无忧二手车—二手车买卖实体店,20352000,0,0,0,0,0,3.3.4,4+,Lifestyle,38,0,2
3238,I am Bread,1084654592,4.99,1394,439,3.5,4,1.5,4+,Games,37,4,8
3239,FineScanner Pro - PDF Document Scanner App + OCR,63974400,59.99,100,4,4,4.5,6.2.5,4+,Business,37,5,12
3240,Killer Clown Scare Prank,9056256,0.99,3,3,1.5,1.5,1.0.0,12+,Entertainment,38,0,1
3241,Video Call Santa Claus Christmas - Catch Kids Wish,68760576,0,228,190,2.5,2.5,3.43,4+,Entertainment,37,5,1
3242,Galaxy Trucker Pocket,118829056,4.99,259,3,5,4,2.2.12,9+,Games,40,0,1
3243,Osmo Masterpiece,191596544,0,247,0,3.5,0,2.1.24,4+,Games,24,5,12
3244,Paul Pixel - The Awakening,107995136,1.99,106,4,4.5,4,1.8,9+,Games,37,5,3
3245,Fix My Car: Garage Wars - Furious Street Mechanic!,83590144,1.99,181,25,3.5,3.5,3.6,4+,Games,40,5,10
3246,Amazon Prime Now,48007168,0,895,1,3,1,4,4+,Shopping,37,0,1
3247,Crane Connect,24176640,0,94,7,2,1,1.5.8,4+,Health & Fitness,37,5,5
3248,Hydra - Amazing Photography,16631808,4.99,249,3,3.5,3.5,1.3.4,4+,Photo & Video,37,1,15
3249,DropEraser,318803968,0,0,0,0,0,1.4.2,4+,Games,40,5,1
3250,MoonCatcher,8497152,0.99,0,0,0,0,11,4+,Photo & Video,37,0,2
3251,Classic Poker - Texas Holdem,103760896,0,110,9,4,4,3.0.8,12+,Games,40,5,9
3252,MacID,6208512,3.99,820,26,4,4.5,1.3.6,4+,Utilities,37,5,2
3253,City Police Car Driver Simulator – Drive Cops Auto,212642816,0,1238,36,4,4,4.1,17+,Games,37,5,1
3254,Women's Health 100 Tage Training ohne Geräte,39852032,0.99,0,0,0,0,1.2.1,4+,Health & Fitness,38,0,1
3255,New baseball board app BasePinBall,177752064,0,5,0,3,0,1.0.4,4+,Games,40,5,2
3256,Venture Kid,27722752,0.99,1333,372,4.5,4.5,1.1,9+,Games,38,5,1
3257,TwinSpires Official Kentucky Derby Wagering App,72011776,0,131,16,3,2,1.4.10,17+,Sports,37,4,1
3258,PopSwish Basketball by Andrew Wiggins,104709120,0,89,13,4,3.5,1.2.008,17+,Games,37,0,1
3259,SpongeBob: Sponge on the Run,171291648,3.99,481,2,4,2.5,1.2.1,4+,Games,38,5,1
3260,Transistor,2414573568,4.99,1250,141,4.5,4.5,1.6,12+,Games,33,5,1
3261,Owl Simulator,104480768,0.99,263,231,4,4.5,1.1,9+,Games,43,5,1
3262,SpongeBob's Game Frenzy,466039808,2.99,205,3,4,3,1.5,4+,Games,38,4,1
3263,"Otaku quizzes from manga, and anime--Slice HEROES!",38242304,0,0,0,0,0,4.1.3,17+,Games,37,0,1
3264,Azerrz Sounds,106823680,0.99,71,71,4.5,4.5,1.1,17+,Entertainment,38,0,1
3265,Earn to Die 2 Lite,70754304,0,1147,1147,4.5,4.5,1.0.8,12+,Games,39,5,1
3266,You Stupid,24551424,0,2018,106,4,3,1.4,4+,Games,38,3,1
3267,LINE BROWN FARM,180995072,0,122,6,4.5,4.5,2.1.0,4+,Games,37,5,1
3268,iSlash Heroes,150040576,0,1170,0,4,0,1.5.2,4+,Games,38,5,1
3269,MORTAL KOMBAT X,1738707968,0,114475,1265,4.5,4.5,1.13,17+,Games,39,5,13
3270,Invasion: Modern Empire,150786048,0,4276,4,4,2.5,1.34.60,12+,Games,38,5,16
3271,出会い無料のチャット掲示板 LINK,26204160,0,0,0,0,0,2.2.0,17+,Social Networking,37,0,2
3272,Dreamdays: Count Down to the Days that Matter,52049920,0.99,7863,99,5,4,1.3.7,4+,Utilities,37,0,12
3273,Gear.Club - True Racing,2386132992,0,2793,71,4.5,4.5,1.12.1,4+,Games,37,5,6
3274,Lumyer - augmented reality camera effects,121899008,0,3896,251,4.5,5,4.0.1,12+,Photo & Video,37,0,11
3275,Jet: Online Shopping Deals & Bulk Wholesale Prices,203396096,0,9006,216,4.5,5,3.7.2,4+,Shopping,37,5,1
3276,Panther Simulator,138006528,0.99,476,476,4,4,1,9+,Games,40,5,1
3277,"Questerium: Sinister Trinity, Collector's Edition HD (Full)",1176809472,6.99,243,243,4.5,4.5,1.2,9+,Games,24,5,11
3278,Riff Racer: Race Your Music,403729408,0.99,18,4,3.5,3,1.1.4,4+,Games,37,4,5
3279,Ulysses,97912832,24.99,498,29,4.5,5,2.8.2,4+,Productivity,37,5,7
3280,Sweet Shop,80953344,0.99,258,172,4,4,1.0.3,4+,Games,38,5,16
3281,Theory of evolution,42460160,0,0,0,0,0,1.9,4+,Entertainment,40,3,2
3282,VivaVideo PRO Best Video Editor & Movie Maker HD,135152640,2.99,442,42,4.5,5,5.8.0,4+,Photo & Video,37,0,19
3283,ニュース速報と災害地震速報が届くライフライン NewsDigest（ニュースダイジェスト）,96060416,0,0,0,0,0,4.9.2,12+,News,37,5,1
3284,Deck Heroes: Legacy,112683008,0,494,0,4,0,10.8.0,17+,Games,40,5,1
3285,Dr. Panda's Ice Cream Truck,205928448,1.99,445,294,4,4,1.33,4+,Education,40,4,20
3286,Dr. Panda Restaurant Asia,261428224,0,853,176,4.5,4,1.2,4+,Education,40,4,15
3287,"Walking for Weight Loss: training plans, GPS, tips",111419392,0,397,52,3.5,4,4.4.1,4+,Health & Fitness,37,0,10
3288,Prodigy Math Game,10961920,0,6683,6051,4.5,4.5,1.6,9+,Education,37,5,1
3289,Alto's Adventure,128664576,4.99,7824,458,4.5,4.5,1.4.2,9+,Games,38,5,19
3290,Whispering Willows,1595742208,4.99,57,8,4,4,1.41,12+,Games,40,5,1
3291,Polaroid Print App - ZIP,85582848,0,631,44,1.5,1.5,3.1,4+,Photo & Video,37,0,22
3292,Card Crawl,147526656,2.99,1461,79,4.5,5,2.2.8,12+,Games,37,5,1
3293,Krosmaster Arena,383136768,0,91,30,2.5,2.5,1.9.5,9+,Games,26,5,1
3294,Dark Echo,92751872,1.99,3542,38,4.5,4.5,1.3.1,12+,Games,40,5,10
3295,The Line Zen,28614656,0,16674,3641,4.5,4.5,1.1.1,4+,Games,40,5,1
3296,Bachify,98627584,1.99,88,50,3.5,3.5,1.0.1.50,12+,Photo & Video,37,0,1
3297,ZigZag,120344576,0,104502,20813,4.5,4,1.2.1,4+,Games,40,4,1
3298,Touchdown Hero,163222528,0,6570,152,4.5,4.5,2.5,4+,Games,38,5,1
3299,がんばれルルロロ！かさねてブロック,36737024,0,0,0,0,0,1.1,4+,Games,40,4,1
3300,オーブGETマルチ掲示板！ for モンスト,10363904,0,0,0,0,0,1.1.2,17+,Entertainment,38,3,1
3301,Scanner App by Photomyne: Scan & Auto-Crop Photos,71397376,1.99,2582,568,4.5,5,5.4,4+,Photo & Video,37,5,11
3302,DRAGON BALL Z DOKKAN BATTLE,116492288,0,5362,796,4,4,3.0.1,9+,Games,40,4,4
3303,"Filterra – Photo Editor, Effects for Pictures",99465216,0,14744,2178,4.5,4.5,1.1,4+,Photo & Video,37,5,13
3304,Traffic Rider,244306944,0,14592,1085,4.5,4.5,1.4,4+,Games,40,5,18
3305,Cool Wallpapers for Pokemon,18546688,0,3694,3041,5,5,2.7,4+,Photo & Video,37,0,1
3306,Kiwake Alarm Clock - Take back your mornings,57243648,2.99,1536,9,4,3.5,2.6.5,4+,Lifestyle,37,0,11
3307,Microsoft Outlook - email and calendar,185139200,0,32807,178,3.5,4.5,2.27.0,4+,Productivity,37,5,58
3308,TankTrouble - Mobile Mayhem,19456000,1.99,42,26,4,4,1.0.7,9+,Games,43,5,1
3309,SOUND Canvas,73953280,19.99,36,7,4,2.5,1.2.1,4+,Music,25,3,1
3310,パチスロ黄門ちゃま 喝,1637367808,14.99,0,0,0,0,1.0.0,12+,Games,40,0,1
3311,Ski Safari 2,223045632,0.99,919,12,4.5,5,1.5.1,4+,Games,37,4,8
3312,3D Maze Level 100,111026176,0,22,6,4.5,4.5,2.1,4+,Games,38,5,2
3313,LOL Movie: Change your face + voice!,64729088,0,849,61,4.5,4,1.4,4+,Photo & Video,38,5,14
3314,Export Messages - Save Print Backup Recover Text SMS iMessages,8663040,4.99,284,275,3.5,3.5,1.1,4+,Entertainment,38,0,1
3315,Oil Hunt,243789824,0,403,66,3.5,3.5,4.1.0,4+,Games,37,5,1
3316,Her Story,1881128960,2.99,346,346,4,4,1.1,17+,Games,38,4,1
3317,Keep - 移动健身教练 自由运动场,168207360,0,550,2,4.5,3.5,4.1.0,17+,Health & Fitness,37,5,3
3318,King of Thieves,183342080,0,20911,142,4.5,4.5,2.18,9+,Games,38,5,13
3319,Music Freedom - Unlimited Free MP3 Music Streaming,22730752,0,1246,9,4,4,1.3.8,12+,Music,37,3,1
3320,VR Roller Coaster,169523200,0,107,102,3.5,3.5,2.0.0,4+,Games,37,5,1
3321,Furdemption - A Quest For Wings,38349824,2.99,703,39,5,5,1.3.5,12+,Games,38,4,11
3322,平安WiFi-手机必备的万能WiFi上网钥匙,56961024,0,16,0,4,0,4.8.4,17+,Utilities,38,0,1
3323,Cryptomator - Cloud Storage Encryption,33991680,4.99,32,2,4.5,5,1.2.2,4+,Productivity,37,5,4
3324,Odd Squad: Blob Chase,485670912,1.99,38,17,3.5,4,2,4+,Education,26,5,1
3325,Be Focused Pro - Focus timer & Goal Tracker,45358080,1.99,643,133,4.5,4.5,1.6,4+,Productivity,37,5,1
3326,センバツLIVE!2017／第89回選抜高校野球大会公式アプリ,60797952,0,0,0,0,0,5.5.4,4+,News,37,0,0
3327,Bestie-Beauty Camera 360 & Portrait Selfie Editor,107235328,0,1035,6,4.5,4.5,3.9.90,4+,Photo & Video,37,0,15
3328,1+2=3,21727232,0,2816,37,4,3.5,9.13.0,4+,Games,37,4,1
3329,Sabertooth Tiger Simulator,122327040,0.99,323,323,4.5,4.5,1,9+,Games,43,5,1
3330,一筆書きゲーム！無料パズルで脳トレしよう！ by だーぱん,57066496,0,0,0,0,0,1.3.0,4+,Games,38,0,1
3331,Play Basketball Hoops 2017 - Real slam dunks game,175461376,0,751,16,3,4,5,4+,Games,40,5,1
3332,Tower Knights!,310361088,0,334,24,4,4.5,1.4.0,4+,Games,37,5,11
3333,ダウト～嘘つきオトコは誰？～,373496832,0,8,0,4,0,3.6,17+,Games,38,5,1
3334,Divide By Sheep,153575424,2.99,138,99,4.5,4.5,1.2,12+,Games,38,4,1
3335,Video Saver & Uploader-Save & Upload your Photo&Movie,11715584,0.99,1754,684,4,4,1.8,4+,Photo & Video,40,5,1
3336,Snow Roll,36985856,0,1533,17,4,4,1.1.11,4+,Games,38,5,11
3337,戦艦帝国-200艘の実在戦艦を集めろ (2周年記念&世界2000万DL),127147008,0,12,1,4,2,1.0.19,12+,Games,40,5,0
3338,Minesweeper - Widget Edition,1126400,0.99,52,2,4,5,1.1,4+,Games,37,4,1
3339,Musical Video Creator Music+Videos illuminati Pro,17254400,0,1588,40,3.5,3.5,3,17+,Entertainment,38,1,1
3340,Fear For Sale: The 13 Keys HD - A Scary Hidden Object Mystery (Full),1591455744,6.99,90,15,4,3.5,1.0.2,9+,Games,24,5,4
3341,同花顺至尊版,126493696,0.99,67,1,4.5,1,10.10.46,4+,Finance,37,0,1
3342,特种部队-跨服竞技TCG军事策略游戏,140282880,0,17,0,5,0,2.0.2,12+,Games,40,5,1
3343,Unblue,3767296,2.99,424,2,1.5,4.5,1.5.8,17+,Productivity,37,2,2
3344,Mr Jump,66228224,0,33282,286,4.5,4.5,3.4,4+,Games,37,5,14
3345,Zig Zag Boom,113618944,0,3242,765,4.5,4.5,1.3.2,4+,Games,40,5,1
3346,Chrome Death,81897472,0,234,17,3.5,4.5,1.0.5,9+,Games,37,5,1
3347,Create Musical Vids - Dubsmash & Musical.ly Edition - Record yourself saying the best sounds,20520960,1.99,51,43,3.5,3.5,1.3,12+,Entertainment,40,2,1
3348,CPlus for Craigslist app - mobile classifieds,120219648,0,13345,2788,5,5,3.0.0,17+,Catalogs,37,5,1
3349,Domino Drop,43565056,1.99,2272,2150,4.5,4.5,1.0.1,4+,Games,40,5,13
3350,Pursuit of Light,33284096,0.99,2114,178,4.5,4.5,1.1.2,4+,Games,38,5,6
3351,Jelly Jump,249597952,0,48694,7168,4.5,4.5,1.4,4+,Games,40,5,1
3352,Green the Planet,14761984,0,5660,1036,4.5,4.5,1.1.3,4+,Games,38,5,2
3353,Century City,83817472,0,20147,381,4.5,4.5,3.4.0,12+,Games,37,5,1
3354,MARVEL Future Fight,1350787072,0,20906,433,4.5,4.5,3.0.0,9+,Games,38,5,15
3355,Baby Cries Translator,16435200,2.99,12,0,1.5,0,2.8,4+,Health & Fitness,37,0,4
3356,Storm Radar,93304832,0,22792,1563,4.5,3.5,1.9.9,4+,Weather,37,5,31
3357,Boom Boom Soccer,169730048,0,91,91,3,3,1.0.1,9+,Games,38,5,1
3358,The Lost Heir: The Fall of Daria,47482880,2.99,253,140,5,5,1.1.0,12+,Games,38,5,1
3359,"""HOOK""",76611584,0.99,959,150,5,5,1.04,4+,Games,40,5,1
3360,Carbo - Handwriting in the Digital Age,55131136,7.99,39,0,3.5,0,1.4.3,4+,Productivity,37,5,13
3361,Tsuro - The Game of the Path,104660992,2.99,539,166,4.5,4.5,1.3,4+,Games,38,4,5
3362,Sisters: A Virtual Reality Ghost Story,306997248,0,251,59,4,4,2,12+,Entertainment,37,0,1
3363,Disney Magical Dice,270143488,0,947,172,4,4.5,1.1.0,4+,Games,38,5,15
3364,Battle Supremacy: Evolution,1114858496,4.99,308,117,3.5,3.5,1.1.0,9+,Games,37,5,1
3365,Psych,38133760,0,635,136,4,4.5,1.02,4+,Games,40,4,1
3366,Fleet Air Travel Guide & Airport Directory,51909632,0,105,6,3.5,5,3.0.4,4+,Travel,37,0,15
3367,Disney Color and Play,193829888,0,658,1,3,5,1.96,4+,Entertainment,37,5,1
3368,"Quick Reposter - Repost, Regram and Reshare Photos",16826368,0,17694,72,4.5,4,15,17+,Social Networking,37,2,1
3369,Jurassic Virtual Reality (VR),116910080,0,88,26,3,2.5,1.4.0,9+,Games,37,5,1
3370,Descendants,402404352,0,4333,512,3.5,3,1.23,4+,Games,37,5,7
3371,CHAOS RINGS Ⅲ,1731159040,19.99,627,47,4,5,1.1.1,12+,Games,40,5,2
3372,Lumino City,2441955328,4.99,6097,190,4.5,5,2.5,4+,Games,37,5,11
3373,メンタルリープのアプリ：ワンダーウィーク（旧：ワンダーウィークス）,33554432,1.99,0,0,0,0,6.1.8,4+,Health & Fitness,37,5,1
3374,War Dragons,137094144,0,25834,115,4.5,4.5,3.21,12+,Games,38,5,12
3375,The Rock Clock™,89194496,0,951,53,4,3,1.0.3,9+,Utilities,37,0,1
3376,adidas Confirmed,62336000,0,1434,14,2.5,3,4.3.2,4+,Lifestyle,37,0,9
3377,GAROU: MARK OF THE WOLVES,136425472,3.99,162,162,4.5,4.5,1.0.0,12+,Games,38,5,2
3378,Spring Festival by BabyBus,89405440,0,0,0,0,0,9.12.0000,4+,Education,38,5,5
3379,MOOMIN -Welcome to Moominvalley-,125079552,0,74,0,4.5,0,3.2.1,4+,Games,38,5,5
3380,Black Box - Black Movie List,24799232,0,136,11,1.5,1,2.5.6,4+,Entertainment,37,5,1
3381,Player for Acapella Triller illuminati Edition,9934848,0,2476,6,4,4.5,2.5,9+,Lifestyle,40,2,1
3382,Falcon Simulator,170082304,0.99,482,482,4.5,4.5,1,9+,Games,40,5,1
3383,Within - VR (Virtual Reality),118566912,0,343,3,4,3,2.6.8,12+,Entertainment,25,5,1
3384,Snail Bob 2 Deluxe,460804096,2.99,114,42,4.5,4.5,1.1.1,4+,Games,38,5,21
3385,ごちうさアラーム～チノ編～,18604032,5.99,2,2,5,5,1.0.1,9+,Entertainment,38,0,0
3386,Runestone Keeper,190766080,2.99,95,38,4.5,4,1.2.0,9+,Games,40,5,8
3387,FATAL FURY SPECIAL,85696512,3.99,39,39,4,4,1.0.0,12+,Games,38,5,2
3388,Extreme Car Driving Simulator Free,170371072,0,28900,7165,4.5,4.5,4.1,4+,Games,38,5,1
3389,Star Trek ® - Wrath of Gems,319692800,0,2636,11,4,4,2.5.4,9+,Games,37,5,11
3390,Flight Pilot Simulator 3D: Flying Game For Free,142512128,0,60360,6551,5,4.5,1.3.4,4+,Games,38,5,1
3391,Block Party : Mini Game With Worldwide Multiplayer,95862784,0.99,250,56,4,4,1.2,12+,Games,43,5,1
3392,My Newborn Kitty - Fluffy Care,97374208,0,230,85,3.5,4,1.2,4+,Games,40,5,12
3393,Progress to 100,98574336,0.99,3746,793,4.5,5,1.2,4+,Games,37,5,1
3394,Batman: Arkham Underworld,783700992,0,9287,41,4.5,4.5,1.0.205806,12+,Games,37,5,1
3395,Plug for Minecraft PE,14828544,2.99,5969,41,4,4,3.15,4+,Games,37,5,1
3396,Skiing Yeti Mountain,73926656,0,2830,1201,5,5,1.1.1,9+,Games,38,5,1
3397,Lara Croft: Relic Run,240062464,0,3366,476,4,4.5,1.10.0,9+,Games,40,5,1
3398,Simple Reversi Online,10053632,0,0,0,0,0,1.5,4+,Games,38,0,3
3399,Gun Fu: Stickman 2,110213120,0,1664,49,4.5,4.5,1.16.1,12+,Games,38,4,31
3400,Riddle Stones - Cross Numbers,115761152,0,707,111,4,3.5,4.3.0,4+,Games,43,5,7
3401,Noizio,31550464,1.99,167,55,4.5,4.5,1.4,4+,Music,38,3,1
3402,The Mesh,102760448,1.99,714,679,4.5,4.5,1.2.1,4+,Games,37,4,8
3403,BEAKER by THIX,69615616,0,94,9,3.5,3.5,2.1,4+,Education,40,5,5
